level,vertebral_number,body_interspace,approach,category,implant,object,side,x,y,fusion,interbody_fusion,fixation_uiv_liv,direction,object_id
S1,25,body,posterior,implant,no,structural_allograft,central,0.5,0.2,yes,no,no,,S1_central_structural_allograft_1
C2,2,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.866,yes,no,no,,C2_left_corpectomy_extracavitary_tumor_1
C2,2,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.866,yes,no,no,,C2_right_corpectomy_extracavitary_tumor_1
C3,3,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.848,yes,no,no,,C3_left_corpectomy_extracavitary_tumor_1
C3,3,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.848,yes,no,no,,C3_right_corpectomy_extracavitary_tumor_1
C4,4,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.831,yes,no,no,,C4_left_corpectomy_extracavitary_tumor_1
C4,4,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.831,yes,no,no,,C4_right_corpectomy_extracavitary_tumor_1
C5,5,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.813,yes,no,no,,C5_left_corpectomy_extracavitary_tumor_1
C5,5,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.813,yes,no,no,,C5_right_corpectomy_extracavitary_tumor_1
C6,6,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.795,yes,no,no,,C6_left_corpectomy_extracavitary_tumor_1
C6,6,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.795,yes,no,no,,C6_right_corpectomy_extracavitary_tumor_1
C7,7,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.78,yes,no,no,,C7_left_corpectomy_extracavitary_tumor_1
C7,7,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.78,yes,no,no,,C7_right_corpectomy_extracavitary_tumor_1
T1,8,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.746,yes,no,no,,T1_left_corpectomy_extracavitary_tumor_1
T1,8,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.746,yes,no,no,,T1_right_corpectomy_extracavitary_tumor_1
T2,9,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.72,yes,no,no,,T2_left_corpectomy_extracavitary_tumor_1
T2,9,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.72,yes,no,no,,T2_right_corpectomy_extracavitary_tumor_1
T3,10,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.695,yes,no,no,,T3_left_corpectomy_extracavitary_tumor_1
T3,10,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.695,yes,no,no,,T3_right_corpectomy_extracavitary_tumor_1
T4,11,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.668,yes,no,no,,T4_left_corpectomy_extracavitary_tumor_1
T4,11,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.668,yes,no,no,,T4_right_corpectomy_extracavitary_tumor_1
T5,12,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.64,yes,no,no,,T5_left_corpectomy_extracavitary_tumor_1
T5,12,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.64,yes,no,no,,T5_right_corpectomy_extracavitary_tumor_1
T6,13,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.606,yes,no,no,,T6_left_corpectomy_extracavitary_tumor_1
T6,13,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.606,yes,no,no,,T6_right_corpectomy_extracavitary_tumor_1
T7,14,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.577,yes,no,no,,T7_left_corpectomy_extracavitary_tumor_1
T7,14,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.577,yes,no,no,,T7_right_corpectomy_extracavitary_tumor_1
T8,15,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.544,yes,no,no,,T8_left_corpectomy_extracavitary_tumor_1
T8,15,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.544,yes,no,no,,T8_right_corpectomy_extracavitary_tumor_1
T9,16,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.508,yes,no,no,,T9_left_corpectomy_extracavitary_tumor_1
T9,16,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.508,yes,no,no,,T9_right_corpectomy_extracavitary_tumor_1
T10,17,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.476,yes,no,no,,T10_left_corpectomy_extracavitary_tumor_1
T10,17,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.476,yes,no,no,,T10_right_corpectomy_extracavitary_tumor_1
T11,18,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.438,yes,no,no,,T11_left_corpectomy_extracavitary_tumor_1
T11,18,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.438,yes,no,no,,T11_right_corpectomy_extracavitary_tumor_1
T12,19,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.475,0.4,yes,no,no,,T12_left_corpectomy_extracavitary_tumor_1
T12,19,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.525,0.4,yes,no,no,,T12_right_corpectomy_extracavitary_tumor_1
L1,20,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.4725,0.367,yes,no,no,,L1_left_corpectomy_extracavitary_tumor_1
L1,20,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.5275,0.367,yes,no,no,,L1_right_corpectomy_extracavitary_tumor_1
L2,21,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.47,0.33,yes,no,no,,L2_left_corpectomy_extracavitary_tumor_1
L2,21,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.53,0.33,yes,no,no,,L2_right_corpectomy_extracavitary_tumor_1
L3,22,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.4675,0.291,yes,no,no,,L3_left_corpectomy_extracavitary_tumor_1
L3,22,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.5325,0.291,yes,no,no,,L3_right_corpectomy_extracavitary_tumor_1
L4,23,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.465,0.252,yes,no,no,,L4_left_corpectomy_extracavitary_tumor_1
L4,23,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.535,0.252,yes,no,no,,L4_right_corpectomy_extracavitary_tumor_1
L5,24,body,posterior,tumor,no,corpectomy_extracavitary_tumor,left,0.4625,0.224,yes,no,no,,L5_left_corpectomy_extracavitary_tumor_1
L5,24,body,posterior,tumor,no,corpectomy_extracavitary_tumor,right,0.5375,0.224,yes,no,no,,L5_right_corpectomy_extracavitary_tumor_1
C1,1,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.8785,no,no,no,,C1_central_laminectomy_for_tumor_1
C2,2,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.8585,no,no,no,,C2_central_laminectomy_for_tumor_1
C3,3,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.8405,no,no,no,,C3_central_laminectomy_for_tumor_1
C4,4,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.8215,no,no,no,,C4_central_laminectomy_for_tumor_1
C5,5,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.8025,no,no,no,,C5_central_laminectomy_for_tumor_1
C6,6,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.7915,no,no,no,,C6_central_laminectomy_for_tumor_1
C7,7,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.77,no,no,no,,C7_central_laminectomy_for_tumor_1
T1,8,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.749,no,no,no,,T1_central_laminectomy_for_tumor_1
T2,9,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.726,no,no,no,,T2_central_laminectomy_for_tumor_1
T3,10,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.7015,no,no,no,,T3_central_laminectomy_for_tumor_1
T4,11,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.6735,no,no,no,,T4_central_laminectomy_for_tumor_1
T5,12,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.643,no,no,no,,T5_central_laminectomy_for_tumor_1
T6,13,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.6115,no,no,no,,T6_central_laminectomy_for_tumor_1
T7,14,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.5805,no,no,no,,T7_central_laminectomy_for_tumor_1
T8,15,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.5475,no,no,no,,T8_central_laminectomy_for_tumor_1
T9,16,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.5135,no,no,no,,T9_central_laminectomy_for_tumor_1
T10,17,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.4815,no,no,no,,T10_central_laminectomy_for_tumor_1
T11,18,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.445,no,no,no,,T11_central_laminectomy_for_tumor_1
T12,19,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.405,no,no,no,,T12_central_laminectomy_for_tumor_1
L1,20,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.3685,no,no,no,,L1_central_laminectomy_for_tumor_1
L2,21,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.333,no,no,no,,L2_central_laminectomy_for_tumor_1
L3,22,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.296,no,no,no,,L3_central_laminectomy_for_tumor_1
L4,23,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.2595,no,no,no,,L4_central_laminectomy_for_tumor_1
L5,24,body,posterior,tumor,no,laminectomy_for_tumor,central,0.5,0.225,no,no,no,,L5_central_laminectomy_for_tumor_1
C1,1,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.8785,no,no,no,,C1_left_laminectomy_for_facet_cyst_1
C2,2,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.8585,no,no,no,,C2_left_laminectomy_for_facet_cyst_1
C3,3,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.8405,no,no,no,,C3_left_laminectomy_for_facet_cyst_1
C4,4,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.8215,no,no,no,,C4_left_laminectomy_for_facet_cyst_1
C5,5,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.8025,no,no,no,,C5_left_laminectomy_for_facet_cyst_1
C6,6,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.7915,no,no,no,,C6_left_laminectomy_for_facet_cyst_1
C7,7,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.77,no,no,no,,C7_left_laminectomy_for_facet_cyst_1
T1,8,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.749,no,no,no,,T1_left_laminectomy_for_facet_cyst_1
T2,9,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.726,no,no,no,,T2_left_laminectomy_for_facet_cyst_1
T3,10,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.7015,no,no,no,,T3_left_laminectomy_for_facet_cyst_1
T4,11,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.6735,no,no,no,,T4_left_laminectomy_for_facet_cyst_1
T5,12,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.643,no,no,no,,T5_left_laminectomy_for_facet_cyst_1
T6,13,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.6115,no,no,no,,T6_left_laminectomy_for_facet_cyst_1
T7,14,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.5805,no,no,no,,T7_left_laminectomy_for_facet_cyst_1
T8,15,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.5475,no,no,no,,T8_left_laminectomy_for_facet_cyst_1
T9,16,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.5135,no,no,no,,T9_left_laminectomy_for_facet_cyst_1
T10,17,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.4815,no,no,no,,T10_left_laminectomy_for_facet_cyst_1
T11,18,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.445,no,no,no,,T11_left_laminectomy_for_facet_cyst_1
T12,19,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.405,no,no,no,,T12_left_laminectomy_for_facet_cyst_1
L1,20,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.494,0.3685,no,no,no,,L1_left_laminectomy_for_facet_cyst_1
L2,21,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.492,0.333,no,no,no,,L2_left_laminectomy_for_facet_cyst_1
L3,22,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.49,0.296,no,no,no,,L3_left_laminectomy_for_facet_cyst_1
L4,23,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.488,0.2595,no,no,no,,L4_left_laminectomy_for_facet_cyst_1
L5,24,body,posterior,decompression,no,laminectomy_for_facet_cyst,left,0.48,0.225,no,no,no,,L5_left_laminectomy_for_facet_cyst_1
C1,1,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.8785,no,no,no,,C1_right_laminectomy_for_facet_cyst_1
C2,2,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.8585,no,no,no,,C2_right_laminectomy_for_facet_cyst_1
C3,3,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.8405,no,no,no,,C3_right_laminectomy_for_facet_cyst_1
C4,4,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.8215,no,no,no,,C4_right_laminectomy_for_facet_cyst_1
C5,5,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.8025,no,no,no,,C5_right_laminectomy_for_facet_cyst_1
C6,6,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.7915,no,no,no,,C6_right_laminectomy_for_facet_cyst_1
C7,7,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.77,no,no,no,,C7_right_laminectomy_for_facet_cyst_1
T1,8,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.749,no,no,no,,T1_right_laminectomy_for_facet_cyst_1
T2,9,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.726,no,no,no,,T2_right_laminectomy_for_facet_cyst_1
T3,10,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.7015,no,no,no,,T3_right_laminectomy_for_facet_cyst_1
T4,11,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.6735,no,no,no,,T4_right_laminectomy_for_facet_cyst_1
T5,12,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.643,no,no,no,,T5_right_laminectomy_for_facet_cyst_1
T6,13,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.6115,no,no,no,,T6_right_laminectomy_for_facet_cyst_1
T7,14,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.5805,no,no,no,,T7_right_laminectomy_for_facet_cyst_1
T8,15,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.5475,no,no,no,,T8_right_laminectomy_for_facet_cyst_1
T9,16,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.5135,no,no,no,,T9_right_laminectomy_for_facet_cyst_1
T10,17,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.4815,no,no,no,,T10_right_laminectomy_for_facet_cyst_1
T11,18,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.445,no,no,no,,T11_right_laminectomy_for_facet_cyst_1
T12,19,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.405,no,no,no,,T12_right_laminectomy_for_facet_cyst_1
L1,20,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.506,0.3685,no,no,no,,L1_right_laminectomy_for_facet_cyst_1
L2,21,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.508,0.333,no,no,no,,L2_right_laminectomy_for_facet_cyst_1
L3,22,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.51,0.296,no,no,no,,L3_right_laminectomy_for_facet_cyst_1
L4,23,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.512,0.2595,no,no,no,,L4_right_laminectomy_for_facet_cyst_1
L5,24,body,posterior,decompression,no,laminectomy_for_facet_cyst,right,0.52,0.225,no,no,no,,L5_right_laminectomy_for_facet_cyst_1
C1,1,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.8785,no,no,no,,C1_central_incision_drainage_1
C2,2,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.8585,no,no,no,,C2_central_incision_drainage_1
C3,3,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.8405,no,no,no,,C3_central_incision_drainage_1
C4,4,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.8215,no,no,no,,C4_central_incision_drainage_1
C5,5,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.8025,no,no,no,,C5_central_incision_drainage_1
C6,6,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.7915,no,no,no,,C6_central_incision_drainage_1
C7,7,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.77,no,no,no,,C7_central_incision_drainage_1
T1,8,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.749,no,no,no,,T1_central_incision_drainage_1
T2,9,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.726,no,no,no,,T2_central_incision_drainage_1
T3,10,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.7015,no,no,no,,T3_central_incision_drainage_1
T4,11,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.6735,no,no,no,,T4_central_incision_drainage_1
T5,12,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.643,no,no,no,,T5_central_incision_drainage_1
T6,13,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.6115,no,no,no,,T6_central_incision_drainage_1
T7,14,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.5805,no,no,no,,T7_central_incision_drainage_1
T8,15,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.5475,no,no,no,,T8_central_incision_drainage_1
T9,16,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.5135,no,no,no,,T9_central_incision_drainage_1
T10,17,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.4815,no,no,no,,T10_central_incision_drainage_1
T11,18,body,posterior,incision_drainage,no,incision_drainage,central,0.5,0.445,no,no,no,,T11_central_incision_drainage_1
